timestamp,price
2012-05-09T00:00:00,4.6765989273
2012-05-10T00:00:00,4.6527112194
2012-05-11T00:00:00,4.5624673898
2012-05-12T00:00:00,4.6168863674
2012-05-13T00:00:00,4.6107873018
2012-05-14T00:00:00,4.5476422844
2012-05-15T00:00:00,4.6007166464
2012-05-16T00:00:00,4.6269036019
2012-05-17T00:00:00,4.6715495417
2012-05-18T00:00:00,4.6885011586
2012-05-19T00:00:00,4.7215831841
2012-05-20T00:00:00,4.6850023199
2012-05-21T00:00:00,4.700948667
2012-05-22T00:00:00,4.7284843162
2012-05-23T00:00:00,4.6827650446
2012-05-24T00:00:00,4.7187689153
2012-05-25T00:00:00,4.7098242412
2012-05-26T00:00:00,4.726179732
2012-05-27T00:00:00,4.6895811314
2012-05-28T00:00:00,4.7249156611
2012-05-29T00:00:00,4.6982856411
2012-05-30T00:00:00,4.7384057495
2012-05-31T00:00:00,4.7367537801
2012-06-01T00:00:00,4.7586003617
2012-06-02T00:00:00,4.8090472719
2012-06-03T00:00:00,4.8239191482
2012-06-04T00:00:00,4.7750382618
2012-06-05T00:00:00,4.8270089901
2012-06-06T00:00:00,4.8991501093
2012-06-07T00:00:00,5.0110515818
2012-06-08T00:00:00,5.0792679097
2012-06-09T00:00:00,5.1860250679
2012-06-10T00:00:00,5.1445923543
2012-06-11T00:00:00,5.0246686825
